"artist_id";"artist_name";"artist_followers";"artist_popularity";"n_genres";"total_releases";"n_album";"n_single";"n_appears_on";"n_compilation"
"3hozsZ9hqNq7CoBGYNlFTz";"OK Go";323309;58;10;25;6;14;5;0
"1gR0gsQYfi6joyO1dlp76N";"Justice";751319;64;8;43;9;20;14;0
"2S5hlvw4CMtMGswFtfdK15";"Royal Blood";766527;68;6;13;3;7;3;0
"3Y3xIwWyq5wnNHPp5gPjOW";"Kenny Loggins";345556;69;5;75;18;4;51;2
"4L8MIM7AXmq6jb0tRix4JT";"Artful Dodger";30223;49;2;62;2;3;57;0
"3S34Unhn5yRcaH5K9aU5Et";"Candi Staton";31096;54;5;165;27;21;115;2
"6rEzedK7cKWjeQWdAYvWVG";"Five";178176;59;4;116;5;23;87;1
"7xNPROyVfkH4mcIxxCxySm";"Junior Senior";30977;56;1;15;3;3;9;0
"5pK858DFAWCmE2tM4jZxYC";"Alex Ross";1395;46;0;21;0;5;16;0
"7r8RF1tN2A4CiGEplkp1oP";"Ginuwine";1196858;67;12;82;9;11;61;1
"6XwcepfAsPhrvwziGxhwju";"Pretty Ricky";706998;61;11;61;8;8;45;0
"5rkVyNGXEgeUqKkB5ccK83";"Ashanti";1435108;72;8;124;16;21;87;0
"7Defmv25Kj9knpobhHIghm";"Alphabeat";38984;50;4;13;3;3;7;0
"4iSKnRZAxkmqNok6tv10Se";"Crazy Town";181072;58;5;28;4;5;19;0
"4Y7tXHSEejGu1vQ9bwDdXW";"Fatboy Slim";568785;66;3;149;17;36;96;0
"3LpLGlgRS1IKPPwElnpW35";"James Morrison";983495;69;7;20;9;3;8;0
"7x5rK9BClDQ8wmCkYAGsQp";"Paolo Nutini";739941;67;6;15;3;3;9;0
"450iujbtN6XgiA9pv6fVZz";"Razorlight";274237;61;7;22;5;12;5;0
"0SdiiPkr02EUdekHZJkt58";"Hanson";204519;61;4;42;15;10;17;0
"6edGSAX5dVpeJVwu1Q0NwJ";"Lighthouse Family";220143;60;3;4;2;0;1;1
"0iVrCROxeyon7MZUW3MfzT";"Montell Jordan";330561;60;5;74;6;8;59;1
"3i8emYvhsa8PmLH4zTAvjV";"Ralph Felix";2283;46;0;10;0;9;1;0
"7h7ahzbTkbAFsshWJ7fOrc";"Anton Powers";7600;62;4;30;0;15;15;0
"2YVF0Ou5zIc4mpgtLIlGN0";"Robert Miles";77221;56;2;45;8;6;30;1
"5MspMQqdVbdwP6ax3GXqum";"Annie Lennox";521594;65;8;50;6;10;33;1
"7bu3H8JO7d0UbMoVzbo70s";"The Cure";1825584;75;6;68;29;16;19;4
"5rIhaCHkbFVvLJpKHWwOJD";"Charles & Eddie";9723;53;0;3;2;0;1;0
"4Z8W4fKeB5YxbusRsdQVPb";"Radiohead";3960156;79;7;43;13;21;9;0
"6olE6TJLqED3rqDCT0FyPh";"Nirvana";8278819;80;5;22;13;1;5;3
"0Je74SitssvJg1w4Ra2EK7";"4 Non Blondes";207258;65;2;7;1;0;6;0
"0QaSiI5TLA4N7mcsdxShDO";"Sub Focus";165530;62;4;74;4;32;38;0
"15qI5w4XJFLRMwOp2VrlD5";"The Saturdays";385727;61;9;15;6;4;5;0
"0LlPal5iJGcCWwZp8VefVs";"City High";17439;47;1;5;1;0;4;0
"0Suv0tRrNrUlRzAy8aXjma";"Haddaway";109283;62;4;110;9;21;79;1
"4Dokdwa3WB7ilQ2c2qvIBL";"Bugzy Malone";334809;66;3;37;5;20;12;0
"5KKpBU5eC2tJDzf0wmlRp2";"RAYE";193977;70;6;57;0;23;34;0
"69MEO1AADKg1IZrq2XLzo5";"UB40";1123188;70;2;61;23;1;32;5
"0gusqTJKxtU1UTmNRMHZcv";"Dizzee Rascal";238020;66;7;70;11;16;43;0
"5os0Ltvz8Q8BvXOPOd1frx";"Inner Circle";170406;60;3;77;8;17;52;0
"12EtLdLfJ41vUOoVzPZIUy";"Girls Aloud";229683;61;11;22;12;0;10;0
"6sN51vEARnAAdBw1IKZ8Q9";"Liam Gallagher";380165;60;3;9;2;6;1;0
"6KZDXtSj0SzGOV705nNeh3";"Kid Ink";2085539;75;8;185;10;54;121;0
"0LyfQWJT6nXafLPZqxe9Of";"Various Artists";432720;0;0;0;0;0;0;0
"3x9IfYx4a2FPsxqrTV5FgP";"5 After Midnight";41320;34;1;3;0;3;0;0
"72eP0W3rIhkxd0NHGg4w4u";"B*Witched";84302;52;4;8;4;2;2;0
"5Qw4JF4JAKGi7PDNwNtRRM";"Dr Vades";878;50;0;5;0;4;1;0
"1c4rxrxy8eDLvMVL1DTiBe";"Andra Day";225886;62;1;33;2;13;18;0
"6TlhWcs3imNDmxFviZjpDX";"Lotto Boyzz";74659;61;2;21;0;14;7;0
"4Q5MS10mWfrDyiXVeAAzVd";"T2";2239;52;1;18;1;10;7;0
"5EUdiv20t58GCS09VMKk7M";"Katy B";146381;55;5;38;3;9;26;0
"5sm0jQ1mq0dusiLtDJ2b4R";"Eric Prydz";285801;65;8;126;6;16;104;0
"1h6Cn3P4NGzXbaXidqURXs";"Swedish House Mafia";2726567;68;6;23;2;9;12;0
"6nS5roXSAGhTGr34W6n7Et";"Disclosure";1518937;81;3;62;5;29;28;0
"1gALaWbNDnwS2ECV09sn2A";"Nightcrawlers";11911;54;4;26;7;9;10;0
"3cQA9WH8liZfeja1DxcDYE";"Armand Van Helden";108725;60;8;174;15;45;112;2
"4pejUc4iciQfgdX6OKulQn";"Queens of the Stone Age";1720170;72;10;31;12;5;14;0
"3ijd7T9kkzgvfx1az6Z3wj";"Yungen";165856;64;2;50;2;22;26;0
"2nuKjZLgc7II6FO4Rxjt5e";"Blonde";72159;60;4;41;0;18;23;0
"4bthk9UfsYUYdcFyqxmSUU";"Tears For Fears";1055474;71;9;54;12;6;32;4
"7f5Zgnp2spUuuzKplmRkt7";"Lost Frequencies";1181779;75;3;211;2;57;150;2
"1ThoqLcyIYvZn7iWbj8fsj";"Bill Withers";589943;70;5;71;9;4;56;2
"0DxeaLnv6SyYk2DOqkLO8c";"MAGIC!";980941;71;2;42;3;20;19;0
"6FX5FKX939Ew7IflBzKfls";"Artists for Grenfell";4327;37;1;1;0;1;0;0
"4BxCuXFJrSWGi1KHcVqaU4";"Kodaline";1333680;75;2;34;5;20;9;0
"3oKRxpszQKUjjaHz388fVA";"Parcels";133867;65;2;36;1;19;16;0
"3nmiIgeri4vEY7y0VpbsCn";"DJ Jazzy Jeff";51892;44;5;53;7;8;38;0
"0gDg7FEsF4Y1jWddJJgcn4";"The Rembrandts";21204;56;0;50;4;3;42;1
"1nzgtKYFckznkcVMR3Gg4z";"KSI";526851;64;1;25;0;13;12;0
"4ly0VtIYiDYVA4q6ry0NUk";"Redlight";48641;52;8;54;3;33;18;0
"0z5DFXmhT4ZNzWElsM7V89";"Erasure";420812;63;6;130;32;47;49;2
"2Q3eZMfDQgT8MhPowKFXYO";"t.A.T.u.";297151;60;2;14;6;2;6;0
"5e1BZulIiYWPRm8yogwUYH";"Tegan and Sara";414804;61;10;56;13;14;28;1
"33W1pnW9zScZtYTnAoWnOT";"Mr. Probz";264922;68;2;119;1;23;95;0
"49GY4uPAwdlk5lSGtfKWYl";"MJ Cole";18347;51;4;88;1;40;46;1
"7FqkRutc4zWMrnEAUv3Xwd";"Hardy Caprio";123067;63;2;15;0;12;3;0
"43BxCL6t4c73BQnIJtry5v";"James Hype";10235;63;1;51;0;15;36;0
"7mEIug7XUlQHikrFxjTWes";"Neil Diamond";687802;69;9;102;58;8;26;10
"0LcJLqbBmaGUft1e9Mm8HV";"ABBA";2200872;78;2;34;15;3;8;8
"6V6WCgi7waF55bJmylC4H5";"Gloria Gaynor";301431;65;1;180;29;32;115;4
"6IRouO5mvvfcyxtPDKMYFN";"Foreigner";1072530;70;6;379;16;6;350;7
"7uMh23xWiuR7zsNkuNcm2G";"MNEK";170404;70;7;71;1;24;46;0
"0id62QV2SZZfvBn9xpmuCl";"Aloe Blacc";510304;67;1;179;5;27;147;0
"4eQJIXFEujzhTVVS1gIfu5";"Deee-Lite";49737;55;2;119;5;2;112;0
"2cGwlqi3k18jFpUyTrsR84";"The Verve";1012529;69;8;25;9;6;8;2
"5UoVLCWzOKMIJ9iioof9OD";"CeCe Peniston";39270;53;4;153;4;26;122;1
"0Ttph0pOZiPNTD3y2wUUb6";"Shanice";88832;50;5;52;2;6;43;1
"36E7oYfz3LLRto6l2WmDcD";"Pulp";385677;62;11;37;17;6;12;2
"4fSPtBgFPZzygkY6MehwQ7";"The Libertines";499341;60;8;11;5;4;1;1
"3kjuyTCjPG1WMFCiyc5IuB";"Arcade Fire";1446174;70;15;28;7;15;6;0
"5Mq7iqCWBzofK39FBqblNc";"Jessie Ware";442436;64;5;56;5;19;32;0
"0T2sGLJKge2eaFmZJxX7sq";"Wretch 32";163919;61;3;151;8;24;119;0
"4oc6eCUAzc3EcutZmmAg5y";"Mullally";5983;39;1;17;0;9;8;0
"4Xi6LSfFqv26XgP9NKN26U";"AJ Tracey";212622;73;3;66;1;23;42;0
"59hLmB5DrdihCYtNeFeW1U";"Glen Campbell";151351;61;13;171;64;2;93;12
"3y24n3XhZ96wgwRXjvS17T";"Coolio";263333;66;6;135;5;18;110;2
"0JDkhL4rjiPNEp92jAgJnS";"Roy Orbison";610286;68;9;126;32;1;85;8
"0lJlKQvuM2Sd9DPPyUXcHg";"Sixpence None The Richer";187782;65;3;40;12;2;25;1
"2d3VHzlOEwXvmBdS4pzOPL";"LeAnn Rimes";489383;63;5;113;19;37;56;1
"0UpuH5U4nZ3UGGUJi0Zfbp";"Blue Swede";41323;63;1;5;1;2;2;0
"7bPU7cvfoD20ixGD9Qnqki";"Stealers Wheel";50077;61;4;10;3;0;7;0
"2ExGrw6XpbtUAJHTLtUXUD";"Stefflon Don";230694;77;3;117;2;36;79;0
"0tJCNteqwm7LmRZ6KWr8GT";"Chip";163499;67;4;109;6;34;69;0
"21TinSsF5ytwsfdyz5VSVS";"dodie";451750;69;1;11;1;7;3;0
"6deZN1bslXzeGvOLaLMOIF";"Nickelback";3435915;77;5;127;10;2;114;1
"37NqXwtb6nIEqRt4EJSoIO";"Duffy";578643;61;7;17;5;3;9;0
"0N0d3kjwdY2h7UVuTdJGfp";"Cascada";289017;68;7;68;9;32;27;0
"2RVvqRBon9NgaGXKfywDSs";"Maisie Peters";41779;67;4;8;0;7;1;0
"2TM0qnbJH4QPhGMCdPt7fH";"Neck Deep";361936;65;3;22;6;14;2;0
"5AbLpsnTQVNB3OEadYiVrK";"Yxng Bane";182215;73;3;72;3;40;29;0
"0QHXPsTQVqvNPfK6edjInM";"Tayá";11584;44;1;20;0;11;9;0
"3x8FbPjh2Qz55XMdE2Yalj";"Nick Mulvey";129926;63;5;16;2;11;3;0
"3Rsr4Z96O6U3lToOiV3zBh";"Jamie T";252187;60;4;19;7;9;3;0
"1NfJU4hy56Z4UM4iyIa1B2";"Courteeners";177062;61;6;18;10;4;4;0
"4njdEjTnLfcGImKZu1iSrz";"AWOLNATION";1334803;67;5;31;5;16;10;0
"5INjqkS1o8h1imAzPqGZBb";"Tame Impala";2255927;77;5;30;5;8;17;0
"26T3LtbuGT1Fu9m0eRq5X3";"Cage The Elephant";1408087;75;6;13;6;5;2;0
"0Ak6DLKHtpR6TEEnmcorKA";"The Vaccines";518630;65;7;35;6;24;5;0
"3pTE9iaJTkWns3mxpNQlJV";"Bombay Bicycle Club";590734;61;12;19;7;7;5;0
"3r17AfJCCUqC9Lf0OAc73G";"Fergie";2904332;72;7;66;6;16;44;0
"0hF0WsaELSXYD8oXJrUWqS";"Mick Konstantin";4155;36;0;7;0;7;0;0
"6aq8T2RcspxVOGgMrTzjWc";"Soft Cell";229381;64;7;61;12;8;37;4
"6xrCU6zdcSTsG2hLrojpmI";"José González";678862;68;8;40;4;16;20;0
"4fwuXg6XQHfdlOdmw36OHa";"Paloma Faith";688078;69;8;41;6;19;16;0
"066X20Nz7iquqkkCW6Jxy6";"LCD Soundsystem";575761;65;13;38;12;16;10;0
"240wlM8vDrf6S4zCyzGj2W";"CamelPhat";92417;71;8;285;1;52;231;1
"1uiEZYehlNivdK3iQyAbye";"Tom Misch";388787;71;1;45;2;20;23;0
"3QLIkT4rD2FMusaqmkepbq";"Rachel Platten";702964;68;3;13;3;2;8;0
"0aAQxfnyKfbTRfkUfxSCIu";"Megan McKenna";8124;38;1;4;1;3;0;0
"3Z6IRCo7umuk8K2XQy0ZDj";"Busted";151659;62;3;13;4;6;3;0
"46lnlnlU0dXTDpoAUmH6Qx";"Lou Bega";45572;62;1;44;3;9;32;0
"47izDDvtOxxz3FzHYuUptd";"McFly";294362;61;3;31;7;12;12;0
"0cwmNvclzPd8mQnoHuIksj";"Vengaboys";147406;65;5;18;2;14;2;0
"5ubTLvtpORseymsgTVxk45";"TIEKS";6491;45;0;24;0;10;14;0
"26GHRG8x1F4AzbCKzUaIbw";"Aquilo";171253;63;4;37;2;19;16;0
"3fWTpVNnrGmdo0jMbsRsRf";"Nadine Coyle";22009;29;3;11;1;9;1;0
"2cCUtGK9sDU2EoElnk0GNB";"The National";957952;70;7;35;10;11;14;0
"6twIAGnYuIT1pncMAsXnEm";"Commodores";642965;67;9;113;17;1;86;9
"6FITmSxIMsk6TfulFiCIIz";"Ram Jam";51726;59;1;12;2;0;10;0
"5PN2aHIvLEM98XIorsPMhE";"Kim Carnes";93756;60;2;79;7;3;68;1
"2P560DaOMNDUACoH8ZhOCR";"The Jam";320427;60;11;36;17;0;6;13
"5xi3SZpllRPAkoPVbjB6nc";"JLS";259528;59;9;4;0;2;2;0
"27FGXRNruFoOdf1vP8dqcH";"Cassie";659718;61;5;181;1;13;167;0
"67tgMwUfnmqzYsNAtnP6YJ";"Groove Armada";326231;59;8;166;17;39;109;1
"31lnFZEM6ysvjOx59VyxRE";"Krept & Konan";218137;64;3;45;9;16;20;0
"3btzEQD6sugImIHPMRgkwV";"Wolf Alice";261568;60;5;22;2;19;1;0
"6mE4CFfU3nDnK6krFTNmz4";"Chris & Kem";7807;28;0;1;0;1;0;0
"4grgK6n5E4Xf2hGzwTjUz6";"iDubbbz";85516;45;0;4;0;1;3;0
"3EUM35RpJZkmptksMgQyj6";"Sneakbo";61717;60;3;86;3;29;54;0
"7sjttK1WcZeyLPn3IsQ62L";"Noel Gallagher's High Flying Birds";482691;63;5;19;6;13;0;0
"07QEuhtrNmmZ0zEcqE9SF6";"Owl City";1653625;71;5;66;14;21;31;0
"0iOVhN3tnSvgDbcg25JoJb";"Etta James";812545;67;6;385;44;1;319;21
"1ZHk8dteZz6Vi2HFp4hGoM";"Abra Cadabra";89873;54;3;57;0;22;35;0
"3TNt4aUIxgfy9aoaft5Jj2";"Yeah Yeah Yeahs";748232;65;14;33;7;18;8;0
"2x9SpqnPi8rlE9pjHBwmSC";"Talking Heads";859412;70;9;90;17;4;65;4
"0FrpdcVlJQqibaz5HfBUrL";"Rick James";499793;61;8;110;23;1;82;4
"25tMQOrIU4LlUo6Sv8v5SE";"Gavin James";236688;73;4;36;3;26;7;0
"2Mu5NfyYm8n5iTomuKAEHl";"Ms. Lauryn Hill";1142899;69;6;41;2;7;32;0
"6VXB0WH4MfmhZyongoEYZr";"Crazy Cousinz";3521;55;2;26;0;10;16;0
"2WX2uTcsvV5OnS0inACecP";"Birdy";2650762;74;3;42;6;17;19;0
"7J2lZBANizgPNfUzux31PV";"David Gray";337795;63;5;49;18;20;10;1
"3w6zswp5THsSKYLICUbDTZ";"Gabrielle Aplin";437565;64;9;159;4;22;133;0
"2txHhyCwHjUEpJjWrEyqyX";"Tom Odell";1159545;71;3;35;4;22;9;0
"3rbtPd0NcvhO2AzMfzx90z";"Fredo";174197;72;3;35;3;11;21;0
"20s0P9QLxGqKuCsGwFsp7w";"Mario";1346596;71;9;92;6;27;59;0
"374sWpAJsbZckf98df2jJJ";"Fuse ODG";78655;67;4;55;3;24;28;0
"3MCjwjfIor5FkK3h639qkW";"Rufus";63328;50;7;34;2;2;30;0
"6k970rXaWAWVfWMjqWtFNI";"Steel Banglez";41470;56;4;22;1;14;5;2
"51d3rUlLuMh7EW09aMe7yj";"B2K";321464;60;7;20;5;3;11;1
"3jVMgT4X7YeuYE4aludcmE";"Phil Spector";10506;26;1;8;1;0;7;0
"49HPMFWsosCuRf810Ay1Vv";"Kurt Nilsen";50123;52;4;22;6;2;14;0
"6lOC7lwSO1ql4Gc2Y3QObY";"East 17";43706;49;4;12;5;5;1;1
"5r1bdqzhgRoHC3YcCV6N5a";"The Darkness";197924;58;4;126;12;20;94;0
"6V03b3Y36lolYP2orXn8mV";"98º";168731;58;2;35;9;7;19;0
"6Uw88LgaxdanDItfR0JyJ8";"Greg Lake";17723;36;3;14;6;0;8;0
"3XxxEq6BREC57nCWXbQZ7o";"Jamie Cullum";323461;61;3;68;15;10;43;0
"7Gf3LSwa5hh8Cjo60WhVjC";"India.Arie";465138;61;3;72;12;11;49;0
"5UyRaawCsdiVrro0WWgIVB";"Rak-Su";131742;54;1;12;1;10;1;0
"0WfaItAbs4vlgIA1cuqGtJ";"Daniela Andrade";261300;60;1;32;2;18;12;0
"562Od3CffWedyz2BbeYWVn";"Mike Oldfield";260490;59;5;62;35;1;26;0
"1GeaYVIXCzBwEbjAvv0NYn";"Aled Jones";6469;37;1;52;13;2;36;1
"5SHxzwjek1Pipl1Yk11UHv";"Tom Grennan";110373;64;2;23;1;11;11;0
"2IQIEHvL14Tj7vOKHbIMMj";"CLiQ";4380;54;2;11;0;5;6;0
"2RpHsROrX075xfIwHn6B2U";"Chris de Burgh";154729;61;3;59;33;6;20;0
"57AKOY1SF1062tuVzgAPv8";"The Waitresses";5997;37;2;18;5;1;12;0
"2ry5nwK1VNmh5zMZpmOAyc";"Bob B. Soxx & The Blue Jeans";1062;31;1;13;2;0;11;0
"7rewR1TVjhisjI6gauUamf";"The Crystals";47647;53;7;23;3;0;18;2
"0TF2NxkJZPQoX1H53rEFM1";"Gladys Knight & The Pips";414726;62;9;149;38;2;103;6
"4X8QFzZ1HqwPfwDfyjtwXC";"Mel Tormé";72611;53;8;461;50;0;404;7
"3dRfiJ2650SZu6GbydcHNb";"John Williams";705020;73;1;672;119;17;518;18
"3CQIn7N5CuRDP8wEI7FiDA";"Run–D.M.C.";530043;63;6;47;8;2;35;2
"46n0cAhBmsRJZiX6GSFmbf";"David Essex";26161;40;2;46;23;7;16;0
"32WkQRZEVKSzVAAYqukAEA";"Lady Antebellum";2380204;69;6;81;23;9;49;0
"3CIRif6ZAedT7kZSPvj2A4";"She & Him";320726;53;7;23;6;10;7;0
"1mZu3rO7qSD09GdDpePHhY";"Frankie Goes To Hollywood";264844;59;8;13;6;3;3;1
"2kHxkdiKCSnHMkhIgFBZaI";"Kristen Bell";24870;65;4;11;0;1;10;0
"7JMwO9tyFPMsb2KnsJqZlp";"B Young";100744;62;2;14;0;12;2;0
"0Xf8oDAJYd2D0k3NLI19OV";"CHIC";296591;64;6;354;11;9;326;8
"0oSGxfWSnnOXhD2fKuz2Gy";"David Bowie";3708837;81;8;207;50;49;88;20
"1A92IAcd7A6npCA33oGM5i";"The Proclaimers";137155;65;3;92;24;3;65;0
"31Ua7zSTJxegjyd49ujbSA";"NSG";24435;68;3;17;1;11;5;0
"4PCeJ2EIn3YtzYYRsHHWyy";"GRM Daily";196607;58;3;14;4;9;1;0
"7wzaSKTsjE9HnuDuZTX452";"Arlissa";62826;55;1;41;2;26;13;0
"1aOt6LvXOV6I8dv1A5Diia";"DON BROCO";112933;59;2;14;3;11;0;0
"0wY1K9SgxbaRfoFRmSR5x5";"SL";49502;59;2;24;0;14;10;0
"3KOHpygRuo1ruQAbEneR3t";"George FitzGerald";66669;59;4;56;4;20;32;0
"7jlMwr0xUcRO1xS6WjkkUT";"One Bit";2722;53;0;33;0;12;21;0
"1IO0GVa1xjkFMXsg66FiE9";"Lumidee";38474;50;1;79;2;18;59;0
"2NdeV5rLm47xAvogXrYhJX";"Ciara";3659106;73;9;100;10;33;57;0
"0dEvJpkqhrcn64d3oI8v79";"Barenaked Ladies";319367;62;7;225;73;23;129;0
"2PSiyldxmJze7xiqbz658m";"Spin Doctors";228059;61;4;22;9;0;12;1
"2Sqr0DXoaYABbjBo9HaMkM";"Sara Bareilles";1087644;72;11;67;9;13;45;0
"2wvUfjKGoXvcnDHq7GgMOa";"The Ting Tings";259967;55;6;31;6;17;8;0
"2ev9Efr1n87BI5ZqZJ8SlW";"H \"two\" O";1124;39;0;2;0;0;2;0
"5aSBbBUbArJfyNKDg4KS1I";"Tyron Hapi";11736;59;2;46;0;27;19;0
"0yIMlboJ6DHovv1cKPVptn";"T MULLA";13786;51;1;8;0;6;2;0
"6zFYqv1mOsgBRQbae3JJ9e";"Billy Joel";1577177;77;8;118;22;0;89;7
"1tqZaCwM57UFKjWoYwMLrw";"The Cardigans";391072;64;8;23;13;1;8;1
"47Z8LEl3LnQkcpva0xSthT";"The La's";79196;56;1;17;12;0;4;1
"7GBLSeDdlx3gl2cxHvYuOh";"The Wannadies";14360;46;3;20;4;9;7;0
"0Grjlu7ncIuCaSYvCs9fcd";"New Radicals";98042;61;1;5;1;0;4;0
"6ogn9necmbUdCppmNnGOdi";"Alanis Morissette";1183398;69;7;244;14;9;220;1
"6htUPs3clIStnkvg5jimKZ";"Liberty X";52349;43;3;2;2;0;0;0
"53A0W3U0s8diEn9RhXQhVz";"Keane";1404216;72;4;43;10;15;16;2
"5nGIFgo0shDenQYSE0Sn7c";"Evanescence";2141092;72;3;17;8;5;4;0
"596ByjVYnslGJIHxEBGjF8";"Ultrabeat";16484;50;2;11;2;2;7;0
"4xNadaO5ZZLVJdqDIVVIua";"Electric Six";78378;51;5;19;15;1;3;0
"4WFtYn5RyU8VGPpPyW9Pxw";"M-22";11525;62;3;28;0;19;9;0
"7fqDRFkiuwzFDde1K0taVs";"Shakka";45333;60;3;63;0;23;40;0
"6mQfAAqZGBzIfrmlZCeaYT";"Chaka Khan";646234;67;9;678;15;14;640;9
"3bhu7P5PfngueRHiB9hjcx";"Elle King";302047;64;1;22;2;14;6;0
"34v5MVKeQnIo0CWYMbbrPf";"John Newman";525207;69;1;40;4;15;21;0
"7i8fq2gFSVgPdWVXOlDEx7";"Liv Dawson";17262;52;4;33;0;24;9;0
"03r4iKL2g2442PT9n2UKsx";"Beastie Boys";1189395;70;5;52;15;15;18;4
"06Iyp8QTMuoS38jjgMYFx2";"Ronnie Drew";8228;42;3;167;9;1;157;0
"7LImGq5KnzQobZciDJpeJb";"Charlotte Lawrence";186494;69;6;16;0;13;3;0
"2C8mKwk3z5DtqLcSwUdYJ9";"Marc Cohn";41920;56;1;150;7;4;139;0
"2iM28IgKg89v1o7BTQAVPo";"Bruce Hornsby";129852;57;9;48;16;2;27;3
"0M42FTSaBb8W0laID5CR0U";"EO";64975;64;1;16;0;11;5;0
"5VNMclLseLzRnVhvkrqdpn";"Loski";47267;64;1;44;2;22;20;0
"6XwwFnewNgWp81MYMK8zLq";"Edward Maya";115351;60;1;40;4;24;12;0
"2tbvDi9eXf9XXp06LupkED";"Alice DJ";7405;58;1;8;2;6;0;0
"5ksRONqssB7BR161NTtJAm";"Ace of Base";257518;64;7;38;9;24;1;4
"0BmLNz4nSLfoWYW1cYsElL";"Alexandra Stan";255466;59;2;49;4;22;23;0
"5fahUm8t5c0GIdeTq0ZaG8";"Otto Knows";306572;61;5;29;0;15;14;0
"4WLGcWrkSExCqILxDk7ol6";"Phats & Small";11239;49;2;39;1;5;33;0
"4I53vdZJP1OzinYf615C62";"Koomz";19543;49;1;8;0;6;2;0
"3Yl4nkmEa8BSuGWbwhdLDq";"G.R.L.";212925;59;2;10;0;5;5;0
"1VBflYyxBhnDc9uVib98rw";"Icona Pop";612139;68;8;68;3;36;29;0
"2yPprAQlrIQWu60g09B9MZ";"Swarmz";30201;65;1;14;0;5;9;0
"1EWnP7piatUeXggTXofm5g";"Belly Squad";68165;57;1;27;1;11;15;0
"5V7VvmsDDarTLjURpSEPZl";"AJ x Deno";35733;61;1;10;0;9;1;0
"2mbvqMGpwLsakeH45p1Jrb";"Mungo Jerry";31567;51;1;42;14;7;19;2
"3Mcii5XWf6E0lrY3Uky4cA";"Ice Cube";2703956;73;8;191;21;16;150;4
"09hVIj6vWgoCDtT03h8ZCa";"A Tribe Called Quest";917705;69;9;29;7;0;19;3
"7f0OLhGgBMX9fUjm1dcPip";"Alice Merton";171591;68;1;8;1;5;2;0
"26XzvosH2cl8Re6KSo9m8Z";"ZieZie";27443;62;1;17;0;11;6;0
"4q6hTJmeYXCwp0ivdtoSWA";"Dappy";167168;62;2;22;0;15;7;0
"5dbuFbrHa1SJlQhQX9OUJ2";"Don Henley";482847;65;13;46;6;0;38;2
"6GI52t8N5F02MxU0g5U69P";"Santana";1025468;71;4;126;35;12;70;9
"7giUHu5pv6YTZgSkxxCcgh";"Edward Sharpe & The Magnetic Zeros";775955;65;7;20;7;5;8;0
"4TAoP0f9OuWZUesao43xUW";"Mr Eazi";127703;71;4;160;2;35;123;0
"5vfmmb3UHpuQWJ55JP9slk";"Geko";66201;63;2;54;1;28;25;0
"72OaDtakiy6yFqkt4TsiFt";"Cher";993715;71;5;111;29;34;39;9
"1eMmoIprPDWeFdB1FxU6ZV";"Au/Ra";52217;71;1;16;0;15;1;0
"16plk1BhihSieDutGFbLt8";"One Acen";45807;63;3;24;1;12;11;0
"0yNLKJebCb8Aueb54LYya3";"New Order";822151;68;14;78;20;33;22;3
"4BHU68IINW0fZNRIvSOir5";"Fat Les";1144;28;0;5;0;5;0;0
"2gmeFH5Iz8UEA7K0OHDePQ";"Ant & Dec";5042;28;1;3;2;0;1;0
"2TzHIUhVpeeDxyJPpQfnV3";"Katrina & The Waves";25061;64;1;62;6;5;51;0
"7dOBabd5O4CvKrg4iriHTM";"Kid Rock";774885;69;4;132;18;12;99;3
"6r20qOqY7qDWI0PPTxVMlC";"DJ Fresh";224267;60;6;63;3;24;36;0
"1OP8dhKdvHHsYDa4Y84Hsa";"Ebony Frainteso";1169;28;1;4;0;4;0;0
"3K2zB87GZv1krx031en5VA";"La Roux";411583;60;7;32;3;8;21;0
"5TGTpu4g8siFOIctZuQO7y";"Sylvester";57906;51;3;59;12;3;42;2
"7b2TXxaphdghtTkfFQ36tT";"442";132;17;1;4;1;1;2;0
"75QQAQ1DfmGW500AJZbM0i";"Hermes House Band";17595;55;1;18;7;8;3;0
"3lN1TG4RIoaJCff6Ck9KUR";"The Farm";26248;39;3;9;4;0;4;1
"0GGwQi1Nhgklz3kwJ1holE";"Shout for England";926;19;1;0;0;0;0;0
"4aYwWrMGk2aeN4Vy8ZMZ2X";"Champs United";4200;26;1;198;24;8;161;5
"2WvLeseDGPX1slhmxI59G3";"Robin S";27978;57;4;187;4;14;169;0
"5VadK1havLhK1OpKYsXv9y";"D-Block Europe";51288;71;1;21;2;15;4;0
"5pDjmC5mRl7vDJhsjVwNfk";"Freya Ridings";69970;67;1;18;2;13;3;0
"6hl5k4gLl1p3sjhHcb57t2";"Circa Waves";138253;60;5;19;2;12;5;0
"6u11Qbko2N2hP4lTBYjX86";"Peter Bjorn and John";232277;64;10;42;10;16;16;0
"3sFTupo9UGgrujjN21BjwR";"Gossip";237417;53;5;36;7;10;19;0
"2abTBfFq5PSoASI2PSysLV";"Kenny Allstar";12237;57;3;32;1;24;7;0
"7gWjOPetXNCBqlVe6axl8K";"Lily James";38633;69;1;7;0;1;6;0
"6fJIdgIr67mX3lLEBjIMac";"Josh Dylan";1100;58;1;2;0;0;2;0
"46sPwUO4mwBrA1wnSK83tl";"Hugh Skinner";2654;61;1;4;0;1;3;0
"1L4nOFaQKejFy75REi9BKh";"Christine Baranski";4368;66;1;7;0;0;7;0
